feature_index,feature_name,F_score,p_value,F_score_normalized,RF_gini_importance,RF_perm_importance,RF_combined_importance,combined_score,rank
1826,DIASTOLIC_BLOOD_PRESSURE_t286,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2146
1827,DIASTOLIC_BLOOD_PRESSURE_t287,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2147
1828,DIASTOLIC_BLOOD_PRESSURE_t288,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2148
2310,NEUROLOGY_DRUGS_seq_35,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2149
2309,NEUROLOGY_DRUGS_seq_34,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2150
589,PULSE_OXIMETRY_t281,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2151
590,PULSE_OXIMETRY_t282,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2152
899,TEMPERATURE_t283,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2153
898,TEMPERATURE_t282,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2154
901,TEMPERATURE_t285,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2155
2311,NEUROLOGY_DRUGS_seq_36,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2156
895,TEMPERATURE_t279,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2157
2312,NEUROLOGY_DRUGS_seq_37,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2158
896,TEMPERATURE_t280,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2159
897,TEMPERATURE_t281,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2160
900,TEMPERATURE_t284,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2161
1212,SYSTOLIC_BLOOD_PRESSURE_t288,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2162
1211,SYSTOLIC_BLOOD_PRESSURE_t287,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2163
894,TEMPERATURE_t278,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2164
1832,DIASTOLIC_BLOOD_PRESSURE_t292,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2165
